iter	Logloss
345	0.0004597027042
346	0.00045969415
347	0.000459701895
348	0.0004597060565
349	0.0004596895262
350	0.0004596905665
351	0.0004596925317
352	0.0004596826482
353	0.0004596751344
354	0.0004596751344
355	0.0004596786023
356	0.0004596859427
357	0.0004596707417
358	0.0004596807986
359	0.0004596807986
360	0.0004596673894
361	0.0004596550783
362	0.0004596698747
363	0.0004596614361
364	0.0004596561765
365	0.0004596666958
366	0.000459660049
367	0.0004596584884
368	0.0004596562632
369	0.000459642825
370	0.0004596632279
371	0.0004596433163
372	0.0004596432296
373	0.0004596400796
374	0.0004596426516
375	0.0004596339819
376	0.0004596424204
377	0.0004596421026
378	0.000459623347
379	0.0004596392704
380	0.0004596392704
381	0.0004596392704
382	0.0004596257167
383	0.0004596308319
384	0.0004596266993
385	0.0004596148795
386	0.0004596130877
387	0.0004596346177
388	0.0004596102556
389	0.0004596319011
390	0.0004596058051
391	0.0004596133767
392	0.0004596111515
393	0.0004596099955
394	0.0004596039267
395	0.0004596076836
396	0.0004596001698
397	0.0004596035799
398	0.0004596054006
399	0.0004596017882
400	0.0004596017882
401	0.0004595996207
402	0.0004595954303
403	0.0004595834083
404	0.0004595910088
405	0.0004595843908
406	0.0004595905753
407	0.0004595767903
408	0.0004595731779
409	0.0004595731779
410	0.0004595865294
411	0.0004595595375
412	0.0004595776284
413	0.0004595840729
414	0.0004595720798
415	0.0004595641036
416	0.0004595682651
417	0.0004595623696
418	0.0004595422269
419	0.0004585885529
420	0.0004585987543
421	0.0004585662716
422	0.0004585870212
423	0.0004585696239
424	0.0004585765597
425	0.0004585600872
426	0.0004585545385
427	0.000458565
428	0.000458565
429	0.0004585505215
430	0.0004585441637
431	0.0004585454642
432	0.0004585358118
433	0.0004585534404
434	0.0004585534404
435	0.0004585511284
436	0.0004585320549
437	0.0004585185879
438	0.0004585256393
439	0.0004585276334
440	0.0004585176342
441	0.0004585161026
442	0.0004585161026
443	0.0004585329219
444	0.000458522865
445	0.0004585135306
446	0.0004585044562
447	0.0004585044562
448	0.0004585044562
449	0.0004585114498
450	0.0004585147732
451	0.0004584894286
452	0.0004585056989
453	0.000458483302
454	0.0004584971447
455	0.0004585088489
456	0.0004584956997
457	0.0004584959887
458	0.0004584817992
459	0.0004584896309
460	0.0004584848336
461	0.0004584848336
462	0.0004584848336
463	0.0004584704129
464	0.0004584718868
465	0.0004584718868
466	0.0004584625234
467	0.0004584625234
468	0.0004584639395
469	0.0004584671473
470	0.0004584671473
471	0.0004584671473
472	0.0004584590555
473	0.0004584590555
474	0.0004584564546
475	0.0004584590555
476	0.0004584653267
477	0.0004584574372
478	0.0004584553275
479	0.0004584640262
480	0.0004584235673
481	0.0004584423807
482	0.0004584450394
483	0.0004584347802
484	0.0004584402999
485	0.0004584402999
486	0.0004584228448
487	0.0004584302719
488	0.0004584302719
489	0.0004584211976
490	0.000458433393
491	0.000458433393
492	0.000458433393
493	0.0004584118342
494	0.0004584118342
495	0.0004584199549
496	0.0004584251279
497	0.000458411314
498	0.000458411314
499	0.0004584188856
500	0.0004584072682
501	0.0004584170361
502	0.0004584170361
503	0.0004584225847
504	0.0004584172095
505	0.0004584148397
506	0.000458427671
507	0.0004584039447
508	0.0004584039447
509	0.0004583972401
510	0.0004583995232
511	0.0004583914892
512	0.0004583914892
513	0.0004583996966
514	0.0004584042048
515	0.0004583964598
516	0.0004583875011
517	0.0004583840043
518	0.0004583852759
519	0.0004583921828
520	0.0004583957085
521	0.0004583957085
522	0.000458391547
523	0.0004583801029
524	0.0004583707973
525	0.0004583707973
526	0.0004583752478
527	0.0004583649886
528	0.0004583649886
529	0.0004583760281
530	0.0004583590643
531	0.0004583685721
532	0.0004583673294
533	0.0004583676184
534	0.0004583709707
535	0.0004583577927
536	0.0004583584285
537	0.0004583619831
538	0.0004583536312
539	0.0004583640927
540	0.000458357417
541	0.000458353111
542	0.0004583549028
543	0.0004583317256
544	0.0004583319279
545	0.0004583349912
546	0.0004583298183
547	0.0004583236338
548	0.0004583168714
549	0.0004583269283
550	0.0004583180852
551	0.000458312103
552	0.0004583131145
553	0.0004583131145
554	0.0004583039246
555	0.0004582957172
556	0.0004583028842
557	0.0004583015548
558	0.0004583072191
559	0.0004582915557
560	0.0004582931163
561	0.0004582931163
562	0.0004582773373
563	0.0004582863539
564	0.0004582948502
565	0.0004582893016
566	0.0004582878855
567	0.0004582738116
568	0.0004582789557
569	0.0004582789557
570	0.0004582604602
571	0.0004582818745
572	0.0004582735804
573	0.0004582719909
574	0.0004582719909
575	0.0004582675694
576	0.0004582687831
577	0.0004582687831
578	0.0004582718464
579	0.0004582562987
580	0.0004582484959
581	0.0004582602579
582	0.0004582602579
583	0.0004582625409
584	0.0004582571367
585	0.000458251039
586	0.0004582490739
587	0.0004582490739
588	0.0004582473399
589	0.000458249883
590	0.0004582368206
591	0.0004582575991
592	0.0004582466174
593	0.0004582601712
594	0.0004582437853
595	0.0004582302894
596	0.0004582295091
597	0.000458236127
598	0.0004582398839
599	0.0004582361848
600	0.0004582372541
601	0.0004582356646
602	0.0004582211572
603	0.0004582320233
604	0.0004582320233
605	0.0004582295958
606	0.0004582136723
607	0.0004582195967
608	0.0004582195967
609	0.0004582126031
610	0.0004582053205
611	0.0004582088462
612	0.0004582021415
613	0.0004582021415
614	0.0004582048003
615	0.0004581872296
616	0.0004582043957
617	0.000458191391
618	0.00045819483
619	0.0004582020837
620	0.0004581897727
621	0.0004582051182
622	0.0004582051182
623	0.0004581885011
624	0.0004581968241
625	0.0004582030663
626	0.000458195408
627	0.0004581861314
628	0.0004581828658
629	0.0004581718841
630	0.0004581693698
631	0.0004581785598
632	0.0004581751786
633	0.000458176479
634	0.0004581708437
635	0.0004581711038
636	0.0004581633299
637	0.0004581633299
638	0.0004581672602
639	0.0004581520303
640	0.0004581574634
641	0.000458165584
642	0.0004581613359
643	0.0004581526372
644	0.0004581563941
645	0.0004581453257
646	0.0004581453257
647	0.0004581407596
648	0.0004581407596
649	0.0004581415688
650	0.0004581304137
651	0.0004581250385
652	0.0004581228421
653	0.0004581218017
654	0.0004581196054
655	0.0004581205591
656	0.0004581170623
657	0.0004581242871
658	0.0004581178714
659	0.000458113132
660	0.0004581270903
661	0.0004581264545
662	0.000458104231
663	0.000458104231
664	0.0004581178136
665	0.0004580980755
666	0.0004581176403
667	0.000458105387
668	0.000458105387
669	0.0004580994338
670	0.0004580933071
671	0.0004580957347
672	0.0004580828167
673	0.0004580960814
674	0.0004581058494
675	0.0004580958502
676	0.0004580918333
677	0.0004580857066
678	0.0004580769213
679	0.0004580922378
680	0.0004580891456
681	0.000458079291
682	0.0004580866603
683	0.0004580800424
684	0.0004580578189
685	0.0004580590905
686	0.0004580688295
687	0.000458059206
688	0.0004580562294
689	0.0004580597262
690	0.0004580562294
691	0.0004580767768
692	0.0004580486867
693	0.0004580448142
694	0.000458046317
695	0.000458047184
696	0.000458047184
697	0.0004580574432
698	0.0004580559404
699	0.0004580548712
700	0.0004580495537
701	0.0004580500161
702	0.0004580390922
703	0.0004580401615
704	0.00045803915
705	0.0004580382252
706	0.0004580137187
707	0.0004580137187
708	0.0004580257408
709	0.0004580342949
710	0.0004580276481
711	0.0004580125627
712	0.0004580215504
713	0.0004580226196
714	0.0004580226196
715	0.0004580157416
716	0.0004580161173
717	0.0004580043264
718	0.0004579961191
719	0.0004580168687
720	0.0004579911773
721	0.0004579931425
722	0.0004580108866
723	0.0004579979975
724	0.0004579979975
725	0.0004579893856
726	0.0004579903392
727	0.0004579923911
728	0.0004579686359
729	0.0004579950498
730	0.0004579908883
731	0.0004579911773
732	0.000457978924
733	0.0004579779993
734	0.0004579722194
735	0.0004579757162
736	0.0004579538973
737	0.0004579693873
738	0.0004579680579
739	0.0004579821608
740	0.0004579790107
741	0.0004579790107
742	0.0004579484354
743	0.0004579573652
744	0.0004579573652
745	0.0004579562093
746	0.0004579686648
747	0.0004579399101
748	0.00045795829
749	0.0004579370202
750	0.0004579467303
751	0.0004579440716
752	0.0004579440716
753	0.0004579474817
754	0.0004579269055
755	0.0004579384073
756	0.000457935922
757	0.0004579228885
758	0.0004579217614
759	0.0004579255761
760	0.0004579148834
761	0.0004579086701
762	0.0004579221082
763	0.0004579301133
764	0.0004579266454
765	0.000457927888
766	0.0004579185536
767	0.0004579154614
768	0.0004579160394
769	0.0004579160394
770	0.0004579073118
771	0.0004578987287
772	0.0004578994223
773	0.000457908121
774	0.0004579050288
775	0.0004579019654
776	0.0004578874291
777	0.0004578831521
778	0.0004578831521
779	0.0004578947117
780	0.0004578896255
781	0.0004578882672
782	0.0004578935558
783	0.0004578825741
784	0.0004578752048
785	0.0004578752048
786	0.0004578767653
787	0.0004578666795
788	0.0004578730373
789	0.0004578909259
790	0.0004578707254
791	0.0004578679511
792	0.0004578703208
793	0.0004578703208
794	0.0004578564203
795	0.000457875725
796	0.000457875725
797	0.0004578514207
798	0.0004578510739
799	0.0004578525189
800	0.0004578623446
801	0.000457851912
802	0.0004578506693
803	0.000457847317
804	0.0004578466812
805	0.0004578440225
806	0.0004578543395
807	0.0004578560735
808	0.0004578402078
809	0.0004578279546
810	0.000457832983
811	0.0004578441381
812	0.0004578412771
813	0.0004578221747
814	0.0004578153834
815	0.0004578230995
816	0.0004578195738
817	0.0004578224059
818	0.0004578152967
819	0.0004578264518
820	0.0004578006737
821	0.0004578052687
822	0.0004577984774
823	0.0004578105283
824	0.0004578096325
825	0.0004578086788
826	0.0004578086788
827	0.0004578093724
828	0.0004578033902
829	0.0004578090545
830	0.0004578011361
831	0.0004578024655
832	0.0004577922351
833	0.0004578085054
834	0.0004578085054
835	0.0004578074939
836	0.000457784259
837	0.000457784259
838	0.0004577893741
839	0.0004577876113
840	0.0004577645208
841	0.0004577735084
842	0.000457790559
843	0.000457790559
844	0.0004577754447
845	0.000457776803
846	0.000457776803
847	0.0004577716011
848	0.0004577744043
849	0.0004577583075
850	0.0004577583075
851	0.0004577583075
852	0.0004577637116
853	0.0004577510827
854	0.0004577537703
855	0.0004577383381
856	0.0004577490019
857	0.0004577266339
858	0.0004577392918
859	0.0004577491175
860	0.0004577451583
861	0.0004577451583
862	0.000457742384
863	0.0004577335697
864	0.0004577311711
865	0.00045771571
866	0.0004577232527
867	0.0004577329917
868	0.0004577270674
869	0.0004577265761
870	0.000457724033
871	0.000457717733
872	0.0004577269518
873	0.0004577208541
874	0.0004577107972
875	0.0004577066646
876	0.0004577201605
877	0.0004577093522
878	0.000457701954
879	0.0004577161146
880	0.0004577049017
881	0.0004576987173
882	0.0004576987173
883	0.0004577012604
884	0.0004576920705
885	0.0004577001911
886	0.0004576935443
887	0.0004576849613
888	0.0004577010292
889	0.0004576877934
890	0.0004576970989
891	0.0004576938044
892	0.0004576997577
893	0.0004576658878
894	0.0004576658878
895	0.0004576619575
896	0.0004576616107
897	0.0004576616107
898	0.0004576621309
899	0.0004576781699
900	0.000457664385
901	0.0004576612639
902	0.0004576603391
903	0.0004576612061
904	0.0004576579116
905	0.0004576573914
906	0.000457660079
907	0.0004576699337
908	0.0004576567845
909	0.0004576674483
910	0.0004576444446
911	0.0004576683731
912	0.0004576521318
913	0.0004576527964
914	0.0004576560909
915	0.0004576572469
916	0.0004576607148
917	0.0004576607148
918	0.0004576604258
919	0.0004576362372
920	0.0004576488083
921	0.000457646034
922	0.0004576247642
923	0.0004576407455
924	0.0004576448781
925	0.0004576266427
926	0.0004576320179
927	0.0004576099967
928	0.0004576099967
929	0.0004576130022
930	0.0004576311509
931	0.0004576311509
932	0.0004576329427
933	0.000457623377
934	0.0004576148807
935	0.0004576124531
936	0.0004576251977
937	0.0004576127132
938	0.0004576185509
939	0.0004576054884
940	0.0004576175105
941	0.0004575945934
942	0.0004575983792
943	0.0004576126554
944	0.0004575897095
945	0.0004576005178
946	0.0004575900274
947	0.0004575873397
948	0.0004575984948
949	0.0004575984948
950	0.0004575931774
951	0.0004575843342
952	0.0004575802883
953	0.0004575741617
954	0.0004575656653
955	0.0004575730057
956	0.0004575765603
957	0.000457579219
958	0.000457579219
959	0.0004575718208
960	0.0004575689887
961	0.0004575641626
962	0.0004575516492
963	0.0004575516492
964	0.0004575715319
965	0.0004575715319
966	0.0004575595965
967	0.0004575523717
968	0.000457561735
969	0.000457561735
970	0.0004575513313
971	0.0004575513313
972	0.0004575641337
973	0.000457549424
974	0.000457549424
975	0.000457549424
976	0.0004575501753
977	0.0004575402918
978	0.0004575529786
979	0.0004575381822
980	0.0004575490772
981	0.0004575332115
982	0.0004575327202
983	0.0004575365927
984	0.0004575268248
985	0.0004575271138
986	0.0004575352055
987	0.0004575243105
988	0.0004575238193
989	0.0004575235303
990	0.0004575045146
991	0.0004575193688
992	0.0004575175192
993	0.0004575175192
994	0.0004575183862
995	0.0004575117972
996	0.0004575037632
997	0.0004575031274
998	0.0004574968852
999	0.0004574882154
